Datum,Zaehlerstand
23.11.2018,5169.00
24.11.2018,1752.00
25.11.2018,1231.00
26.11.2018,4512.00
27.11.2018,4931.00
28.11.2018,3924.00
29.11.2018,3497.00
30.11.2018,4576.00
01.12.2018,3307.00
02.12.2018,1051.00
03.12.2018,3504.00
04.12.2018,4420.00
05.12.2018,4932.00
06.12.2018,4280.00
07.12.2018,3233.00
08.12.2018,1994.00
09.12.2018,901.00
10.12.2018,3848.00
11.12.2018,4614.00
12.12.2018,4922.00
13.12.2018,4860.00
14.12.2018,4515.00
15.12.2018,2907.00
16.12.2018,1242.00
17.12.2018,3445.00
18.12.2018,5017.00
19.12.2018,5085.00
20.12.2018,4494.00
21.12.2018,3101.00
22.12.2018,3188.00
23.12.2018,586.00
24.12.2018,1225.00
25.12.2018,366.00
26.12.2018,580.00
27.12.2018,2696.00
28.12.2018,2986.00
29.12.2018,1854.00
30.12.2018,987.00
31.12.2018,1442.00
01.01.2019,463.00
02.01.2019,2946.00
03.01.2019,2897.00
04.01.2019,2471.00
05.01.2019,1624.00
06.01.2019,852.00
07.01.2019,3050.00
08.01.2019,2698.00
09.01.2019,3361.00
10.01.2019,3853.00
11.01.2019,2570.00
12.01.2019,1700.00
13.01.2019,440.00
14.01.2019,2699.00
15.01.2019,3597.00
16.01.2019,3760.00
17.01.2019,2897.00
18.01.2019,3709.00
19.01.2019,2617.00
20.01.2019,1393.00
21.01.2019,3408.00
22.01.2019,2846.00
23.01.2019,1886.00
24.01.2019,2459.00
25.01.2019,2490.00
26.01.2019,2085.00
27.01.2019,775.00
28.01.2019,2040.00
29.01.2019,3374.00
30.01.2019,1559.00
31.01.2019,1130.00
01.02.2019,2177.00
02.02.2019,1833.00
03.02.2019,1077.00
04.02.2019,3236.00
05.02.2019,3425.00
06.02.2019,3619.00
07.02.2019,3695.00
08.02.2019,3621.00
09.02.2019,2521.00
10.02.2019,578.00
11.02.2019,3189.00
12.02.2019,3743.00
13.02.2019,3916.00
14.02.2019,3981.00
15.02.2019,4167.00
16.02.2019,3951.00
17.02.2019,2338.00
18.02.2019,4611.00
19.02.2019,4420.00
20.02.2019,4577.00
21.02.2019,4518.00
22.02.2019,4352.00
23.02.2019,4034.00
24.02.2019,2599.00
